Paragraph,Sentiment,Score
"Wir wollen, dass die Menschen in unse rem Land Erfolg ha- 2575  
ben und sich Wohlstand aufbauen können.",neutral,0.9998823404312134
"„Wohlstand für alle“ im 21. Jahrhundert heißt für 2576  
uns:",neutral,0.9976759552955627
"Vermögensaufbau für alle Menschen attraktiv gestalten – unabhängig von Beschäfti- 2577  
gungsverhältnis und Einkommen.",neutral,0.9995630383491516
"2578  
 2579  
Beteiligung am Unternehmenserfolg verbessern 2580",neutral,0.9998865127563477
"Die Beteiligung der Arbeitnehmerinnen und Arbeitnehmer am eigenen Unternehmen ist 2581  
ein originär christlich-soziales Anliegen.",neutral,0.9999916553497314
"Sie entspricht der Idee  der Subsidiarität, stärkt die 2582  
Bindung zwischen Beschäftigten und Unternehmen und fördert die Sozialpartnerschaft.",neutral,0.9999910593032837
"2583  
•",positive,0.9029760956764221
"Unser Ziel ist es, die Mitarbeiterkapitalbeteiligung weiter zu verbesse rn.",neutral,0.9945310950279236
"2584  
•",positive,0.8998571634292603
"Für beteiligte Beschäftigte und Unternehmen muss ein klarer rechtlicher Rahmen mittels 2585  
Betriebsvereinbarungen geschaffen werden.",neutral,0.9999915361404419
"2586  
•",positive,0.916729748249054
"Wir setzen uns für eine Harmonisierung der Regeln für die Mit arbeiterkapitalbeteiligung 2587  
in der EU ein.",neutral,0.99998939037323
"2588  
 2589  
Vermögensbildung stärken und vermögenswirksame Leistungen ausweiten 2590  
Gerade in Zeiten niedriger Zinsen sind unterschiedliche Anl ageformen gefragt, um attrak- 2591  
tive Renditen zu erzielen und Vermögen für das Alter aufzubauen.",neutral,0.9999915361404419
"Wir  fördern verschiedene 2592  
Formen:  2593  
•",neutral,0.99998939037323
Wir werden den Sparer-Pauschbetrag und die Arbeitnehmersparzulage e rhöhen.,neutral,0.999944806098938
2594  Seite 74 von 139 •,neutral,0.9999856948852539
"Wir werden die vermögenswirksamen Leistungen stärken und den Höc hstbetrag, den 2595  
Arbeitnehmer von ihrem Arbeitgeber erhalten können, erhöhen.",neutral,0.9999908208847046
"2596  
• Gewinne aus vermögenswirksamen Leistungen sollten nach der Mindesthaltef rist steu- 2597  
erfrei sein.",neutral,0.9999886751174927
"2598  
 2599  
Keine Vermögensteuer",neutral,0.9974396228790283
"2600  
Wir lehnen zusätzliche Lasten wie eine Wiedereinführung der Vermögensteuer ab.",neutral,0.9999843835830688
"Eine Ver- 2601  
mögensteuer würde uns alle treffen:",neutral,0.9975520968437195
"Sie würde sowohl Hauseigentümer als auch Mieter be- 2602  
lasten und somit das Wohnen für alle verteuern.",neutral,0.9999890327453613
"Sie würde Betrie bsvermögen belasten und 2603  
somit Arbeitsplätze für alle gefährden.",neutral,0.9999902248382568
Die Vermögensteuer ist eine Wohlstan dsbremse.,neutral,0.9999351501464844
"2604  
 2605  
5.4.",negative,0.5274404287338257
"Finanzplatz Deutschland stärken 2606  
Nur als starker und wettbewerbsfähiger Finanzplatz kann Deutschland auch weiterhin aktiv 2607  
die Regulierung der internationalen Finanzmärkte mitgestalten .",neutral,0.9999818801879883
"2608  
•",positive,0.8384782671928406
"Innerhalb einer starken Banken- und Kapitalmarktunion wollen wir Deutsc hland zum 2609  
führenden Finanzstandort, insbesondere für nachhaltige Produkte, ausbauen.",neutral,0.9999915361404419
"2610  
•",positive,0.9292449355125427
"Wir werden vor allem Bürokratie für Finanzmarktteilnehmer abbauen, Re geln moderni- 2611  
sieren und die Rahmenbedingungen für Börsengänge verbessern.",neutral,0.9999728202819824
"2612  
•",positive,0.9124096632003784
Als starker Finanzplatz soll Deutschland für die Ansiedlung von EU-Institutione n,neutral,0.9999911785125732
"attrak- 2613  
tiver werden.",neutral,0.997209370136261
"2614  
•",positive,0.9246185421943665
Wir streben einen eigenen Börsenplatz nach dem Vorbild der NASD AQ an.,neutral,0.9999853372573853
"Schnell wach- 2615  
sende Technologieunternehmen sollen sich an einer deutschen oder  europäischen Börse 2616  
finanzieren können, damit sie für diesen Wachstumsschritt nicht  mehr in die USA ab- 2617  
wandern müssen.",neutral,0.9999885559082031
"2618  
 2619  
Verbraucher und Anleger schützen 2620",neutral,0.9999431371688843
"Auch auf dem Finanzmarkt setzen wir auf einen fairen Wettbewerb, Sc hutz der Verbrau- 2621  
cherinteressen, finanzielle Bildung, Transparenz bei Finanzprodukt en sowie eine starke 2622  
Aufsicht.",neutral,0.9999852180480957
"2623  
•",positive,0.9010202884674072
Damit alle die Chancen verschiedener Anlageformen nutzen könn,neutral,0.9999794960021973
"en, brauchen wir einen 2624  
starken Verbraucher- und Anlegerschutz.",neutral,0.9998332262039185
"2625  
•",positive,0.8911198377609253
"Wir wollen, dass alle von neuen, digitalen Zahlungsmöglichkeiten und F inanzdienstleis- 2626  
tungen profitieren.",neutral,0.9999408721923828
"Dies gelingt, wenn die Kundendaten sicher sind, m it ihnen gesetzes- 2627  
konform und vertraulich umgegangen wird und durch angemessene Entgelte.",neutral,0.999990701675415
"2628  
  2629  Seite 75 von 139 6. Neues Aufstiegsversprechen – für Deutschland als Chancen- und Fami- 2630  
lienland  2631  
 2632  
Unser Unionsversprechen:",neutral,0.9999902248382568
Wir werden es unseren Familien leichter machen.,neutral,0.9717706441879272
"Wir werden sie fi- 2633  
nanziell entlasten und ihnen geben, was für alle wichtig ist: Zeit füreinander, Sicherheit, mehr 2634  
finanzielle Spielräume, gute Schulen und Kitas.",neutral,0.9998261332511902
"2635  
Gleichzeitig versprechen wir, dass wir die Vereinbarkeit von Familie und Beruf weiter verbessern 2636  
und die Chancengleichheit von Frauen und Männern fördern.",neutral,0.9999881982803345
"Jede und jeder soll sich durch An- 2637  
strengung, Leistung und Fleiß etwas aufbauen und nach dem eigenen Glück streben können.",neutral,0.9999809265136719
"2638  
Dieses Aufstiegsversprechen muss für alle unabhängig von der Herkunft und sozialen Verhält- 2639  
nissen gelten.",neutral,0.9999912977218628
"Wir wollen Aufstieg durch Bildung für alle möglich machen und bekennen u ns 2640  
dabei zum bewährten Bildungsföderalismus.",neutral,0.9972944855690002
"2641  
Corona hat aber auch Schwächen offengelegt.",neutral,0.9999854564666748
"Das beginnt damit, dass wir in Sachen digitaler  2642  
Bildung dringend anpacken und unsere Schulen modernisieren.",neutral,0.9997262358665466
"Und es geht insgesamt um eine 2643  
Politik, die Familien konsequent in den Mittelpunkt stellt.",neutral,0.9999840259552002
"Der Schutz der Familie unter sich wan- 2644  
delnden Bedingungen ist eine Grundkonstante einer vom christlichen Menschenbild geleiteten 2645  
Politik.",neutral,0.9999914169311523
"In unser em Modernisierungsjahrzehnt müssen wir die nach wie vor bestehende 2646  
Benachteiligung von Frauen angehen und ihnen gleiche Chancen wie Männern ermöglichen.",neutral,0.9999607801437378
2647,positive,0.9166553020477295
Die Corona-Pandemie hat vor allem jungen Familien enorm viel abverlangt.,neutral,0.9999887943267822
"Über Monate konn- 2648  
ten Kinder und Jugendliche kaum und nur im Wechselunterricht die Schule besuchen.",neutral,0.9995704293251038
"Sie waren 2649  
getrennt von ihren Freunden, sie verpassten so vieles, das zum Erwachsenwerden dazugehört.",neutral,0.9999914169311523
"2650  
Eltern mussten gleichzeitig Kinder betreuen, beim digitalen Lernen unterstützen und ihre Arbeit 2651  
von zu Hause erledigen.",neutral,0.9999901056289673
"2652  
Familienfreundlichkeit ist Markenzeichen einer jeden unionsgeführten Bundesregierung.",neutral,0.9999279975891113
"2653  
 2654  
6.1.",positive,0.8261415958404541
"Mehr Zeit, Raum und Unterstützung für Familien 2655  
Familien benötigen Zeit füreinander, Raum für ihre Entfaltung un d finanzielle 2656  
Unterstützung zu ihrer Absicherung.",neutral,0.9999908208847046
"Wir stehen für Familienfr eundlichkeit und wollen, dass 2657  
sich möglichst viele Menschen für ein Leben mit Kindern entscheiden.",neutral,0.989486575126648
"2658  
•",positive,0.9163038730621338
"Unser Ziel ist es, das Elterngeld weiter zu stärken und gerade Väter  zu ermutigen, 2659  
stärker als bisher das Elterngeld zu nutzen.",neutral,0.9999867677688599
"Wir wollen die Partnermonat e beim 2660  
Elterngeld um weitere zwei auf insgesamt 16 Monate ausweiten, wenn sowohl Vat er als 2661  
auch Mutter Elternzeit nehmen .",neutral,0.9999890327453613
"2662  
 2663  
Familien mehr Zeit geben 2664",neutral,0.9989603757858276
Wir wollen eine familiengerechte Arbeitswelt und keine arbeitsma rktgerechten Familien.,neutral,0.9991102814674377
"2665  
Uns ist wichtig, dass Eltern in bestimmten Lebensphasen ihre Arbe itszeit reduzieren und in 2666  
anderen Zeiten mit ganzer Kraft ihrem Beruf nachgehen können.",neutral,0.9999910593032837
"Dies gilt insbesondere in 2667  
der „Rushhour des Lebens“, in der zumeist Berufsleben und Familiengrü ndung 2668  Seite 76 von 139 zusammenfallen.",neutral,0.9999905824661255
"Wir werden Wahlfreiheit durch mehr Zeitsouveränit ät über das ganze 2669  
Berufsleben ermöglichen.",neutral,0.9997912049293518
"2670  
•",positive,0.8255884051322937
"Wir wollen das bestehende Instrument der Zeitwertkonten praktik abler gestalten und 2671  
als Familienzeitkonten für die Vereinbarkeit von Familie und Beruf nutzbar machen.",neutral,0.9999908208847046
"2672  
Dieses Konzept hat sich bereits bewährt, weshalb wir seine Verb reitung weiter fördern 2673  
wollen.",neutral,0.9993473887443542
2674,positive,0.914254903793335
"Eltern sollen angesparte Zeiten einsetzen können, um in der Familien phase ohne 2675  
finanzielle Nachteile weniger zu arbeiten.",neutral,0.9999912977218628
"Auch staatliche Förd ermittel sollen auf 2676  
Familienzeitkonten gebucht werden können.",neutral,0.9999914169311523
"2677  
 2678  
Familienleistungen einfach bündeln",neutral,0.592725396156311
"2679  
Familien sollen ihre kostbare und oft knappe Zeit miteinander verbringe n – und nicht mit 2680  
unnötiger Bürokratie.",neutral,0.9999821186065674
"2681  
•",positive,0.9102395176887512
Wir wollen Familienleistungen maximal vereinfachen.,positive,0.5254753232002258
"Sie sollen automatisie rt, digital 2682  
und aus einer Hand Familien zur Verfügung stehen.",neutral,0.9999912977218628
"Geburtsurkunde, Kindergeld, 2683  
Elterngeld und Kinderzuschlag sowie das Bildungs- und Teilhabepaket  sollen digital 2684  
beantragt werden können.",neutral,0.9999912977218628
"2685  
•",positive,0.906217098236084
"Wir wollen es so unbürokratisch und einfach wie möglich machen, Familienle istungen zu 2686  
bekommen.",neutral,0.8364696502685547
"Leistung en müssen, wo immer möglich, automatisiert erfolgen.",neutral,0.9964107871055603
"2687  
• Haushaltsnahe Dienstleistungen entlasten Familien im Alltag und schaffe n mehr Zeit für 2688  
Familie und Beruf.",neutral,0.9999891519546509
"Deshalb werden wir die Absetzbarkeit von haushalt snahen 2689  
Dienstleistungen verbessern.",neutral,0.999984860420227
"2690  
 2691",positive,0.6205276250839233
Durch flexibleres und mobiles Arbeiten mehr Freiräume schaffen  2692,neutral,0.9999306201934814
"Gerade Beschäftigte mit Kindern wollen ihre Arbeitszeiten zuneh mend flexibler gestalten 2693  
oder von zu Hause arbeiten.",neutral,0.9999884366989136
Dies ist auch im Interesse der Arbeitgeber.,neutral,0.9999884366989136
"Wir wollen  die Fle- 2694  
xibilitätsspielräume zugunsten beider Seiten ausweiten und dabei d en Arbeits- und Ge- 2695  
sundheitsschutz weiter stärken.",neutral,0.9999915361404419
"2696  
•",positive,0.9294282793998718
"Wir wollen auch künftig möglichst vielen Beschäftigten die mobile Ar beit ermöglichen 2697  
und setzen auf sozialpartnerschaftliche Regelungen der Tarifvertrags-  und Betriebspar- 2698  
teien, die mobiles Arbeiten ermöglichen und den Arbeitsschutz gewähr leisten.",neutral,0.9999752044677734
"2699  
•",positive,0.9037278294563293
"Darüber hinaus wollen wir auf nationaler und auf EU-Ebene die rech tlichen Vorausset- 2700  
zungen dafür schaffen, dass Arbeiten von überall in Europa gerade  für kleine und mittel- 2701  
ständische Unternehmen rechtssicherer wird.",neutral,0.9999790191650391
"Daher werden wir di e Regelungen im Ar- 2702  
beits-, Sozialversicherungs- sowie Steuerrecht überprüfen und gegebenenfalls anpassen.",neutral,0.9999905824661255
"2703  
  2704  Seite 77 von 139 Familien mit Kindern finanziell entlasten und Wohneigentum ermöglichen 2705",neutral,0.9999914169311523
"Wir wollen Familien und Alleinerziehende noch stärker entlasten  und sie dabei unterstüt- 2706  
zen, den Traum vom Eigenheim zu erfüllen.",neutral,0.9999256134033203
"Sie sind die starke Mitte und die Leistungsträger 2707  
unserer Gesellschaft.",neutral,0.9999911785125732
2708,positive,0.7769763469696045
"Wir haben die finanzielle Situation junger Familien spürbar verbessert, indem wir den 2709  
Kinderfreibetrag und das Kindergeld zum 1. Januar 2021 deutlich erhö ht haben .",neutral,0.9960250854492188
"Einen 2710  
weiteren Schritt werden wir abhängig von der wirtschaftlichen Lage verwirklichen.",neutral,0.9999887943267822
"Per- 2711  
spektivisch streben wir den vollen Grundfreibetrag für Kinder a n und finden damit den 2712  
Einstieg in ein Kindersplitting.",neutral,0.9999818801879883
"2713  
•",positive,0.9028537273406982
"Wir haben auch den steuerlichen Entlastungsbetrag für Alleinerzie hende auf 4.008 Euro 2714  
verdoppelt .",neutral,0.9999568462371826
Wir wollen ihn perspektivisch auf 5.000 Euro weiter erhöhen.,neutral,0.9987245202064514
"2715  
•",positive,0.9161803722381592
Wir werden das KfW-Wohneigentumsprogramm für Familien ausweiten.,neutral,0.9905180335044861
"Wer  Kinder hat, 2716  
soll stärker davon profitieren.",neutral,0.9999008178710938
"Dazu sollten Darlehen, Tilgungszuschüsse oder Zinsverbi l- 2717  
ligungen nach Anzahl der Kinder gestaffelt werden.",neutral,0.9999912977218628
"Ebenso wollen wir energetische Sa- 2718  
nierungen des Familieneigenheims fördern.",neutral,0.9999912977218628
"2719  
•",positive,0.9080729484558105
"Den Ländern werden wir ermöglichen, einen Freibetrag bei der  Grunderwerbsteuer von 2720  
250.000 Euro pro Erwachsenem plus 100.000 Euro pro Kind beim erstmaligen Er werb 2721  
selbstgenutzten Wohnraums zu gewähren.",neutral,0.9999915361404419
"2722  
 2723  
Kinder gesund aufwachsen lassen 2724",neutral,0.999737560749054
Unser Alltag findet zunehmend in Räumen und vor dem Bildschirm statt.,neutral,0.9953248500823975
"Das gilt auch für 2725  
Kinder und Jugendliche.",neutral,0.9999897480010986
"Zu den Folgen gehören Übergewicht und Feh lernährung sowie 2726  
abnehmende motorische Fähigkeiten.",neutral,0.999990701675415
"Unsere Offensive für gesundes Aufwa chsen macht 2727  
Kinder und Jugendliche fit.",neutral,0.9938137531280518
"Sie stärkt ihre körperlichen, motorischen u nd sensorischen 2728  
Fähigkeiten, ihr geistiges Leistungsvermögen und ihr Selbstbewusstsein.",neutral,0.9999914169311523
"2729  
•",positive,0.910071611404419
"Mit einem Bundesprogramm werden wir Länder und Träger von Bildung seinrichtungen 2730  
dabei unterstützen, Ernährung und Bewegung systematisch in die Famil ienbildung sowie 2731  
die Bildungs- und Erziehungspläne aufzunehmen.",neutral,0.9999914169311523
"Gesunde Lebensführ ung soll ein ei- 2732  
genständiges Bildungsziel werden.",neutral,0.9999899864196777
"2733  
•",positive,0.9051384925842285
"Darüber hinaus wollen wir alle Vorsorgeuntersuchungen bis zum Jugendalte r verbindlich 2734  
in den Leistungskatalog der gesetzlichen Krankenkassen aufnehmen.",neutral,0.9999914169311523
"2735  
•",positive,0.9019619822502136
"Wir wollen die Nationale Diabetes-Strategie und den Nationalen Akt ionsplan IN FORM 2736  
im Bereich Familie, Kinderbetreuung und Schule weiter vorantreiben.",neutral,0.9999774694442749
"2737  
 2738  
Modernes Familienrecht zum Wohl des Kindes 2739  
Wenn sich Eltern trennen, ändert sich für Kinder viel.",neutral,0.9999759197235107
